242	GRAY (A.C.H.)	GRAY	A.C.H.	https://www.idref.fr/Sru/Solr?q=persname_t:GRAY%20A.C.H.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(GRAY%20AND%20A.C.H.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	868	0
243	GREGGIO (Père G.)	GREGGIO	PèreG.	https://www.idref.fr/Sru/Solr?q=persname_t:GREGGIO%20PèreG.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(GREGGIO%20AND%20PèreG.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	6	0
246	GRIEWANK (H.)	GRIEWANK	H.	https://www.idref.fr/Sru/Solr?q=persname_t:GRIEWANK%20H.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(GRIEWANK%20AND%20H.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	2	0
252	HECKENROTH (F.)	HECKENROTH	F.	https://www.idref.fr/Sru/Solr?q=persname_t:HECKENROTH%20F.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(HECKENROTH%20AND%20F.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	17	0
253	HEMPL (H.)	HEMPL	H.	https://www.idref.fr/Sru/Solr?q=persname_t:HEMPL%20H.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(HEMPL%20AND%20H.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	1	0
257	HEYMANN (P.)	HEYMANN	P.	https://www.idref.fr/Sru/Solr?q=persname_t:HEYMANN%20P.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(HEYMANN%20AND%20P.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	113	0
258	HINDLE (EDW.)	HINDLE	EDW.	https://www.idref.fr/Sru/Solr?q=persname_t:HINDLE%20EDW.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(HINDLE%20AND%20EDW.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	17	0
259	HOUSSAY (B.A.)	HOUSSAY	B.A.	https://www.idref.fr/Sru/Solr?q=persname_t:HOUSSAY%20B.A.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(HOUSSAY%20AND%20B.A.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	23	0
262	HUDELLET (G.)	HUDELLET	G.	https://www.idref.fr/Sru/Solr?q=persname_t:HUDELLET%20G.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(HUDELLET%20AND%20G.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	2	0
264	HUSNOT (P.)	HUSNOT	P.	https://www.idref.fr/Sru/Solr?q=persname_t:HUSNOT%20P.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(HUSNOT%20AND%20P.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	3	0
265	IMAN (T.)	IMAN	T.	https://www.idref.fr/Sru/Solr?q=persname_t:IMAN%20T.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(IMAN%20AND%20T.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	143	0
267	ISMERT (R.)	ISMERT	R.	https://www.idref.fr/Sru/Solr?q=persname_t:ISMERT%20R.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(ISMERT%20AND%20R.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	2	0
268	IWANOFF (Z.A.)	IWANOFF	Z.A.	https://www.idref.fr/Sru/Solr?q=persname_t:IWANOFF%20Z.A.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(IWANOFF%20AND%20Z.A.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	8	0
270	JANNOT (A.)	JANNOT	A.	https://www.idref.fr/Sru/Solr?q=persname_t:JANNOT%20A.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(JANNOT%20AND%20A.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	48	0
271	JAVELLY (E.)	JAVELLY	E.	https://www.idref.fr/Sru/Solr?q=persname_t:JAVELLY%20E.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(JAVELLY%20AND%20E.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0	0
272	JEANSELME (E.)	JEANSELME	E.	https://www.idref.fr/Sru/Solr?q=persname_t:JEANSELME%20E.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(JEANSELME%20AND%20E.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	10	0
273	JEMMA (R.)	JEMMA	R.	https://www.idref.fr/Sru/Solr?q=persname_t:JEMMA%20R.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(JEMMA%20AND%20R.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	24	0
274	JOJOT (CH.)	JOJOT	CH.	https://www.idref.fr/Sru/Solr?q=persname_t:JOJOT%20CH.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(JOJOT%20AND%20CH.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	1	0
278	JOUKOWSKY (A.)	JOUKOWSKY	A.	https://www.idref.fr/Sru/Solr?q=persname_t:JOUKOWSKY%20A.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(JOUKOWSKY%20AND%20A.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	4	0
280	JOYEUX (C.)	JOYEUX	C.	https://www.idref.fr/Sru/Solr?q=persname_t:JOYEUX%20C.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(JOYEUX%20AND%20C.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	108	0
282	KARPOFF (A.N.)	KARPOFF	A.N.	https://www.idref.fr/Sru/Solr?q=persname_t:KARPOFF%20A.N.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(KARPOFF%20AND%20A.N.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	4	0
283	KÉRANDEL (J.)	KÉRANDEL	J.	https://www.idref.fr/Sru/Solr?q=persname_t:KÉRANDEL%20J.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(KÉRANDEL%20AND%20J.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0	0
284	KERMOGANT (Alexandre)	KERMOGANT	Alexandre	https://www.idref.fr/Sru/Solr?q=persname_t:KERMOGANT%20Alexandre&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(KERMOGANT%20AND%20Alexandre)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0	0
285	KERMOGANT (Alexandre)	KERMOGANT	Alexandre	https://www.idref.fr/Sru/Solr?q=persname_t:KERMOGANT%20Alexandre&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(KERMOGANT%20AND%20Alexandre)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0	0
286	KERNÉIS (J.)	KERNÉIS	J.	https://www.idref.fr/Sru/Solr?q=persname_t:KERNÉIS%20J.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(KERNÉIS%20AND%20J.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	26	0
287	KERVRANN (P.)	KERVRANN	P.	https://www.idref.fr/Sru/Solr?q=persname_t:KERVRANN%20P.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(KERVRANN%20AND%20P.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	1	0
288	KIWTET DE JONGE (G.-H.)	KIWTET DE	G.-H.	https://www.idref.fr/Sru/Solr?q=persname_t:KIWTET%20AND%20DE%20G.-H.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(KIWTET%20AND%20DE%20AND%20G.-H.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0	0
289	KOBNILOFF (M.-I.)	KOBNILOFF	M.-I.	https://www.idref.fr/Sru/Solr?q=persname_t:KOBNILOFF%20M.-I.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(KOBNILOFF%20AND%20M.-I.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0	0
290	KOHL-YAKIMOFF (Nina)	KOHL-YAKIMOFF	Nina	https://www.idref.fr/Sru/Solr?q=persname_t:KOHL-YAKIMOFF%20Nina&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(KOHL-YAKIMOFF%20AND%20Nina)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0	0
291	KOLPAKOFF (F.-A.)	KOLPAKOFF	F.-A.	https://www.idref.fr/Sru/Solr?q=persname_t:KOLPAKOFF%20F.-A.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(KOLPAKOFF%20AND%20F.-A.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0	0
292	KOLPAKOFF (T.-A.)	KOLPAKOFF	T.-A.	https://www.idref.fr/Sru/Solr?q=persname_t:KOLPAKOFF%20T.-A.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(KOLPAKOFF%20AND%20T.-A.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0	0
294	KORNILOFF (M.-T.)	KORNILOFF	M.-T.	https://www.idref.fr/Sru/Solr?q=persname_t:KORNILOFF%20M.-T.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(KORNILOFF%20AND%20M.-T.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	2	0
295	KOSELKINE (P.-M.)	KOSELKINE	P.-M.	https://www.idref.fr/Sru/Solr?q=persname_t:KOSELKINE%20P.-M.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(KOSELKINE%20AND%20P.-M.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0	0
296	KOULECHIA	KOULECHIA		https://www.idref.fr/Sru/Solr?q=persname_t:KOULECHIA&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(KOULECHIA)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0	0
297	KOUN (L.)	KOUN	L.	https://www.idref.fr/Sru/Solr?q=persname_t:KOUN%20L.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(KOUN%20AND%20L.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	7	0
298	KROLUNITZKI (G.)	KROLUNITZKI	G.	https://www.idref.fr/Sru/Solr?q=persname_t:KROLUNITZKI%20G.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(KROLUNITZKI%20AND%20G.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0	0
299	LA CAVA (F.)	LA CAVA	F.	https://www.idref.fr/Sru/Solr?q=persname_t:LA%20AND%20CAVA%20F.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(LA%20AND%20CAVA%20AND%20F.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0	0
300	LABONNOTTE (X.)	LABONNOTTE	X.	https://www.idref.fr/Sru/Solr?q=persname_t:LABONNOTTE%20X.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(LABONNOTTE%20AND%20X.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	1	0
306	LAGANE (L.)	LAGANE	L.	https://www.idref.fr/Sru/Solr?q=persname_t:LAGANE%20L.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(LAGANE%20AND%20L.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	14	0
308	LAGRIFFOUL (A.)	LAGRIFFOUL	A.	https://www.idref.fr/Sru/Solr?q=persname_t:LAGRIFFOUL%20A.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(LAGRIFFOUL%20AND%20A.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	7	0
309	LALUNG-BONNAIRE (P.)	LALUNG-BONNAIRE	P.	https://www.idref.fr/Sru/Solr?q=persname_t:LALUNG-BONNAIRE%20P.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(LALUNG-BONNAIRE%20AND%20P.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0	0
318	LAPIN (J.)	LAPIN	J.	https://www.idref.fr/Sru/Solr?q=persname_t:LAPIN%20J.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(LAPIN%20AND%20J.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	38	0
319	LARROUSSE (F.)	LARROUSSE	F.	https://www.idref.fr/Sru/Solr?q=persname_t:LARROUSSE%20F.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(LARROUSSE%20AND%20F.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	10	0
322	LAVEAU (M.)	LAVEAU	M.	https://www.idref.fr/Sru/Solr?q=persname_t:LAVEAU%20M.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(LAVEAU%20AND%20M.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	24	0
324	LAVIER (G.)	LAVIER	G.	https://www.idref.fr/Sru/Solr?q=persname_t:LAVIER%20G.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(LAVIER%20AND%20G.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	13	0
326	LE DENTU (A.)	LE DENTU	A.	https://www.idref.fr/Sru/Solr?q=persname_t:LE%20AND%20DENTU%20A.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(LE%20AND%20DENTU%20AND%20A.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0	0
327	LE GALLEN (R.)	LE GALLEN	R.	https://www.idref.fr/Sru/Solr?q=persname_t:LE%20AND%20GALLEN%20R.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(LE%20AND%20GALLEN%20AND%20R.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0	0
328	LEBAILLY (CH.)	LEBAILLY	CH.	https://www.idref.fr/Sru/Solr?q=persname_t:LEBAILLY%20CH.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(LEBAILLY%20AND%20CH.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	41	0
329	LEBŒUF (A.)	LEB	A.	https://www.idref.fr/Sru/Solr?q=persname_t:LEB%20A.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(LEB%20AND%20A.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	14	0
332	LEDOUX (ED.)	LEDOUX	ED.	https://www.idref.fr/Sru/Solr?q=persname_t:LEDOUX%20ED.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(LEDOUX%20AND%20ED.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	272	0
333	LEDUC (H.)	LEDUC	H.	https://www.idref.fr/Sru/Solr?q=persname_t:LEDUC%20H.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(LEDUC%20AND%20H.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	347	0
338	LEGRAS (S.)	LEGRAS	S.	https://www.idref.fr/Sru/Solr?q=persname_t:LEGRAS%20S.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(LEGRAS%20AND%20S.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	124	0
339	LEGROUX (R.)	LEGROUX	R.	https://www.idref.fr/Sru/Solr?q=persname_t:LEGROUX%20R.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(LEGROUX%20AND%20R.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	22	0
344	LETULLE (M.)	LETULLE	M.	https://www.idref.fr/Sru/Solr?q=persname_t:LETULLE%20M.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(LETULLE%20AND%20M.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	4	0
345	LEVADITI (C.)	LEVADITI	C.	https://www.idref.fr/Sru/Solr?q=persname_t:LEVADITI%20C.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(LEVADITI%20AND%20C.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	2	0
347	LIGNIÈRES (J.)	LIGNIÈRES	J.	https://www.idref.fr/Sru/Solr?q=persname_t:LIGNIÈRES%20J.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(LIGNIÈRES%20AND%20J.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	23	0
348	LIGNOS (A.)	LIGNOS	A.	https://www.idref.fr/Sru/Solr?q=persname_t:LIGNOS%20A.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(LIGNOS%20AND%20A.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	1	0
349	LINDENBERG (A.)	LINDENBERG	A.	https://www.idref.fr/Sru/Solr?q=persname_t:LINDENBERG%20A.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(LINDENBERG%20AND%20A.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	43	0
351	LOSTIE (L.)	LOSTIE	L.	https://www.idref.fr/Sru/Solr?q=persname_t:LOSTIE%20L.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(LOSTIE%20AND%20L.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	3	0
353	MACIEL (J.-J.)	MACIEL	J.-J.	https://www.idref.fr/Sru/Solr?q=persname_t:MACIEL%20J.-J.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(MACIEL%20AND%20J.-J.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	90	0
355	MANAUD (A.)	MANAUD	A.	https://www.idref.fr/Sru/Solr?q=persname_t:MANAUD%20A.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(MANAUD%20AND%20A.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	14	0
356	MANCEAUX (L.)	MANCEAUX	L.	https://www.idref.fr/Sru/Solr?q=persname_t:MANCEAUX%20L.&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	https://www.idref.fr/Sru/Solr?q=persname_t:(MANCEAUX%20AND%20L.)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	26	0
